Notes	ManualCheck	MergeInto	RenameKeyGroup	KeyParamGroup	KeyGroup	ParamGroup	Counts	Dim1Size	Dim2Size	Dim3Size	EchoTime	EffectiveEchoSpacing	FlipAngle	HasFieldmap	ImageOrientation	KeyGroupCount	Modality	NSliceTimes	NumVolumes	Obliquity	ParallelReductionFactorInPlane	PhaseEncodingDirection	RepetitionTime	TotalReadoutTime	UsedAsFieldmap	VoxelSizeDim1	VoxelSizeDim2	VoxelSizeDim3
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__121	datatype-dwi_run-1_suffix-dwi	121	1	256	256	48	0.104	0.000764	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.195	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTime_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__122	datatype-dwi_run-1_suffix-dwi	122	1	256	256	45	0.103	0.000776	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.198	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__123	datatype-dwi_run-1_suffix-dwi	123	1	256	256	48	0.106	0.000784	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.2	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__124	datatype-dwi_run-1_suffix-dwi	124	1	256	256	47	0.107	0.000808	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.206	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__125	datatype-dwi_run-1_suffix-dwi	125	1	256	256	49	0.105	0.000784	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.2	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__126	datatype-dwi_run-1_suffix-dwi	126	1	256	256	48	0.098	0.000772	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.197	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTime_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__127	datatype-dwi_run-1_suffix-dwi	127	1	256	256	45	0.097	0.000812	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.207	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTime_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__128	datatype-dwi_run-1_suffix-dwi	128	1	256	256	45	0.104	0.000784	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.2	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__129	datatype-dwi_run-1_suffix-dwi	129	1	256	256	48	0.096	0.000768	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.196	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTime_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__130	datatype-dwi_run-1_suffix-dwi	130	1	256	256	45	0.105	0.000776	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.198	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__131	datatype-dwi_run-1_suffix-dwi	131	1	256	256	47	0.105	0.000812	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.207	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTime_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__132	datatype-dwi_run-1_suffix-dwi	132	1	256	256	45	0.1	0.000788	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.201	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTime_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__133	datatype-dwi_run-1_suffix-dwi	133	1	256	256	45	0.098	0.000784	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.2	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__134	datatype-dwi_run-1_suffix-dwi	134	1	256	256	50	0.098	0.00078	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.199	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__135	datatype-dwi_run-1_suffix-dwi	135	1	256	256	47	0.095	0.000776	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.198	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__136	datatype-dwi_run-1_suffix-dwi	136	1	256	256	48	0.098	0.000796	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.203	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__137	datatype-dwi_run-1_suffix-dwi	137	1	256	256	47	0.107	0.000796	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.203	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__138	datatype-dwi_run-1_suffix-dwi	138	1	256	256	48	0.096	0.00076	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.194	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__139	datatype-dwi_run-1_suffix-dwi	139	1	256	256	47	0.096	0.000764	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.195	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__140	datatype-dwi_run-1_suffix-dwi	140	1	256	256	47	0.105	0.000772	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.197	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__141	datatype-dwi_run-1_suffix-dwi	141	1	256	256	47	0.103	0.000788	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.201	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__142	datatype-dwi_run-1_suffix-dwi	142	1	256	256	48	0.096	0.000776	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.198	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__143	datatype-dwi_run-1_suffix-dwi	143	1	256	256	47	0.106	0.000776	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.198	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__144	datatype-dwi_run-1_suffix-dwi	144	1	256	256	47	0.105	0.000796	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.203	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTime_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__145	datatype-dwi_run-1_suffix-dwi	145	1	256	256	45	0.099	0.00076	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.194	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__146	datatype-dwi_run-1_suffix-dwi	146	1	256	256	47	0.099	0.000772	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.197	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__147	datatype-dwi_run-1_suffix-dwi	147	1	256	256	47	0.104	0.000812	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.207	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTime_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__148	datatype-dwi_run-1_suffix-dwi	148	1	256	256	45	0.1	0.000768	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.196	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTime_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__149	datatype-dwi_run-1_suffix-dwi	149	1	256	256	45	0.098	0.000788	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.201	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__150	datatype-dwi_run-1_suffix-dwi	150	1	256	256	48	0.097	0.00078	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.199	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__151	datatype-dwi_run-1_suffix-dwi	151	1	256	256	47	0.1	0.000812	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.207	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTime_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__152	datatype-dwi_run-1_suffix-dwi	152	1	256	256	45	0.1	0.000764	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.195	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeVoxelSizeDim1VoxelSizeDim2_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__153	datatype-dwi_run-1_suffix-dwi	153	1	256	256	45	0.099	0.000752	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.192	False	0.977	0.977	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__154	datatype-dwi_run-1_suffix-dwi	154	1	256	256	47	0.109	0.000828	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.211	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__155	datatype-dwi_run-1_suffix-dwi	155	1	256	256	50	0.1	0.000796	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.203	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__156	datatype-dwi_run-1_suffix-dwi	156	1	256	256	48	0.095	0.00076	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.194	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__157	datatype-dwi_run-1_suffix-dwi	157	1	256	256	48	0.096	0.000764	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.195	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__158	datatype-dwi_run-1_suffix-dwi	158	1	256	256	48	0.102	0.000796	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.203	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__159	datatype-dwi_run-1_suffix-dwi	159	1	256	256	48	0.099	0.00076	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.194	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__160	datatype-dwi_run-1_suffix-dwi	160	1	256	256	47	0.098	0.000792	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.202	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__161	datatype-dwi_run-1_suffix-dwi	161	1	256	256	48	0.101	0.000772	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.197	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTime_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__162	datatype-dwi_run-1_suffix-dwi	162	1	256	256	45	0.096	0.000772	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.197	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__163	datatype-dwi_run-1_suffix-dwi	163	1	256	256	47	0.096	0.00068	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.173	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__164	datatype-dwi_run-1_suffix-dwi	164	1	256	256	47	0.109	0.000816	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.208	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTime_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__165	datatype-dwi_run-1_suffix-dwi	165	1	256	256	45	0.104	0.000796	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.203	False	0.938	0.938	3.0
				acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi__1	acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi	1	23	256	256	49	0.101	0.00078	90	False	LAS+	256	dwi	0	16.0	True	2.0	i-	11.6	0.199	False	0.938	0.938	3.0
				acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi__2	acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi	2	16	256	256	49	0.102	0.000784	90	False	LAS+	256	dwi	0	16.0	True	2.0	i-	11.6	0.2	False	0.938	0.938	3.0
				acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi__3	acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi	3	13	256	256	49	0.1	0.000784	90	False	LAS+	256	dwi	0	16.0	True	2.0	i-	11.6	0.2	False	0.938	0.938	3.0
				acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi__4	acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi	4	12	256	256	49	0.104	0.000784	90	False	LAS+	256	dwi	0	16.0	True	2.0	i-	11.6	0.2	False	0.938	0.938	3.0
				acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi__5	acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi	5	10	256	256	47	0.095	0.000704	90	False	LAS+	256	dwi	0	16.0	True	2.0	i-	11.6	0.18	False	0.938	0.938	3.0
				acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi__6	acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi	6	9	256	256	49	0.1	0.00078	90	False	LAS+	256	dwi	0	16.0	True	2.0	i-	11.6	0.199	False	0.938	0.938	3.0
				acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi__7	acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi	7	8	256	256	47	0.094	0.0007	90	False	LAS+	256	dwi	0	16.0	True	2.0	i-	11.6	0.178	False	0.938	0.938	3.0
				acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi__8	acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi	8	6	256	256	49	0.103	0.000784	90	False	LAS+	256	dwi	0	16.0	True	2.0	i-	11.6	0.2	False	0.938	0.938	3.0
				acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi__9	acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi	9	5	256	256	47	0.097	0.000684	90	False	LAS+	256	dwi	0	16.0	True	2.0	i-	11.6	0.174	False	0.938	0.938	3.0
				acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi__10	acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi	10	5	256	256	47	0.095	0.000692	90	False	LAS+	256	dwi	0	16.0	True	2.0	i-	11.6	0.176	False	0.938	0.938	3.0
				acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi__11	acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi	11	5	256	256	49	0.106	0.000784	90	False	LAS+	256	dwi	0	16.0	True	2.0	i-	11.6	0.2	False	0.938	0.938	3.0
				acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi__12	acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi	12	5	256	256	47	0.1	0.000784	90	False	LAS+	256	dwi	0	16.0	True	2.0	i-	11.6	0.2	False	0.938	0.938	3.0
				acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi__13	acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi	13	5	256	256	49	0.099	0.000784	90	False	LAS+	256	dwi	0	16.0	True	2.0	i-	11.6	0.2	False	0.938	0.938	3.0
				acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi__14	acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi	14	5	256	256	45	0.1	0.00078	90	False	LAS+	256	dwi	0	16.0	True	2.0	i-	11.6	0.199	False	0.938	0.938	3.0
				acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi__15	acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi	15	5	256	256	49	0.099	0.00078	90	False	LAS+	256	dwi	0	16.0	True	2.0	i-	11.6	0.199	False	0.938	0.938	3.0
				acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi__16	acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi	16	4	256	256	49	0.105	0.000784	90	False	LAS+	256	dwi	0	16.0	True	2.0	i-	11.6	0.2	False	0.938	0.938	3.0
				acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi__17	acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi	17	4	256	256	45	0.097	0.00078	90	False	LAS+	256	dwi	0	16.0	True	2.0	i-	11.6	0.199	False	0.938	0.938	3.0
				acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi__18	acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi	18	4	256	256	47	0.095	0.000708	90	False	LAS+	256	dwi	0	16.0	True	2.0	i-	11.6	0.181	False	0.938	0.938	3.0
				acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi__19	acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi	19	4	256	256	47	0.098	0.000684	90	False	LAS+	256	dwi	0	16.0	True	2.0	i-	11.6	0.174	False	0.938	0.938	3.0
				acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi__20	acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi	20	4	256	256	47	0.096	0.000712	90	False	LAS+	256	dwi	0	16.0	True	2.0	i-	11.6	0.182	False	0.938	0.938	3.0
				acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi__21	acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi	21	4	256	256	47	0.095	0.000684	90	False	LAS+	256	dwi	0	16.0	True	2.0	i-	11.6	0.174	False	0.938	0.938	3.0
				acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi__22	acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi	22	4	256	256	45	0.101	0.000784	90	False	LAS+	256	dwi	0	16.0	True	2.0	i-	11.6	0.2	False	0.938	0.938	3.0
				acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi__23	acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi	23	3	256	256	47	0.099	0.000692	90	False	LAS+	256	dwi	0	16.0	True	2.0	i-	11.6	0.176	False	0.938	0.938	3.0
				acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi__24	acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi	24	3	256	256	47	0.094	0.000684	90	False	LAS+	256	dwi	0	16.0	True	2.0	i-	11.6	0.174	False	0.938	0.938	3.0
				acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi__25	acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi	25	3	256	256	47	0.096	0.00068	90	False	LAS+	256	dwi	0	16.0	True	2.0	i-	11.6	0.173	False	0.938	0.938	3.0
				acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi__26	acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi	26	3	256	256	47	0.094	0.000688	90	False	LAS+	256	dwi	0	16.0	True	2.0	i-	11.6	0.175	False	0.938	0.938	3.0
				acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi__27	acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi	27	2	256	256	47	0.096	0.000684	90	False	LAS+	256	dwi	0	16.0	True	2.0	i-	11.6	0.174	False	0.938	0.938	3.0
				acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi__28	acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi	28	2	256	256	47	0.098	0.00068	90	False	LAS+	256	dwi	0	16.0	True	2.0	i-	11.6	0.173	False	0.938	0.938	3.0
				acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi__29	acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi	29	2	256	256	47	0.099	0.000684	90	False	LAS+	256	dwi	0	16.0	True	2.0	i-	11.6	0.174	False	0.938	0.938	3.0
				acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi__30	acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi	30	2	256	256	47	0.095	0.000688	90	False	LAS+	256	dwi	0	16.0	True	2.0	i-	11.6	0.175	False	0.938	0.938	3.0
				acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi__31	acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi	31	2	256	256	47	0.095	0.000696	90	False	LAS+	256	dwi	0	16.0	True	2.0	i-	11.6	0.177	False	0.938	0.938	3.0
				acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi__32	acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi	32	2	256	256	45	0.099	0.000784	90	False	LAS+	256	dwi	0	16.0	True	2.0	i-	11.6	0.2	False	0.938	0.938	3.0
				acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi__33	acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi	33	2	256	256	49	0.103	0.00078	90	False	LAS+	256	dwi	0	16.0	True	2.0	i-	11.6	0.199	False	0.938	0.938	3.0
				acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi__34	acquisition-VARIANTPhaseEncodingDirectionDim3Size_datatype-dwi_run-1_suffix-dwi	34	2	256	256	47	0.096	0.000708	90	False	LAS+	256	dwi	0	16.0	True	2.0	i-	11.6	0.181	False	0.938	0.938	3.0
